Overall Qual,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,TotRms AbvGrd,Fireplaces,Garage Cars,Transformed Mas Vnr Area,Transformed Lot Area,Transformed 1st Flr SF,Transformed Gr Liv Area,Transformed Pool Area,Neighborhood_Gilbert,Neighborhood_GrnHill,Neighborhood_NWAmes,Neighborhood_NridgHt,Neighborhood_StoneBr,Neighborhood_Veenker,Roof Matl_ClyTile,Roof Matl_CompShg,Roof Matl_Tar&Grv,Roof Matl_WdShngl,Mas Vnr Type_None,Garage Type_2Types,Garage Type_None,Misc Feature_Elev,Kitchen Qual_encoded,Pool QC_encoded,Bsmt Exposure_encoded,Functional_encoded,Has Garage
8,2,0,2,1,6,0,2,0.0,8.58,7.41,7.41,0.0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,5,0,3,7,1
6,2,1,3,1,7,1,2,3.5,9.23,6.83,7.44,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,1,7,1
6,2,1,3,1,7,1,2,0.0,9.06,6.85,7.45,0.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,1,7,1
7,2,1,3,1,6,0,2,0.0,8.97,6.54,7.35,0.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,4,0,1,7,1
7,2,0,3,1,6,1,2,3.66,8.97,7.13,7.13,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,1,7,1
6,3,1,5,1,7,1,2,0.0,8.92,6.86,7.74,0.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,1,7,1
7,2,0,3,1,6,0,2,3.97,9.17,7.08,7.08,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,1,7,1
7,2,1,3,1,7,1,2,4.34,9.29,6.69,7.3,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,1,7,1
7,2,1,3,1,7,1,2,5.14,9.12,6.7,7.3,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,1,7,1
6,2,1,3,1,7,1,2,0.0,8.94,6.81,7.4,0.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,1,7,1
6,1,0,3,1,6,1,2,4.93,9.81,7.03,7.03,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,3,7,1
8,1,1,2,1,5,0,2,0.0,8.22,6.99,6.99,0.0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,4,0,1,7,1
7,2,0,3,1,6,1,2,0.0,8.53,7.08,7.65,0.0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,4,0,2,6,1
8,2,0,2,1,5,0,2,0.0,8.46,7.07,7.07,0.0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,3,0,4,7,1
8,1,0,1,1,4,1,2,0.0,8.54,7.19,7.19,0.0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,4,0,4,7,1
9,2,0,3,1,8,1,3,5.3,9.56,7.56,7.56,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,4,0,4,7,1
8,3,1,4,1,10,1,3,4.99,9.42,7.06,7.84,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,5,0,2,7,1
9,2,1,4,1,8,2,3,6.57,10.86,7.76,7.76,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,4,0,3,7,1
5,1,1,3,1,7,0,3,0.0,10.64,7.26,7.26,0.0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,3,0,4,4,1
9,2,0,2,1,6,1,2,5.11,8.99,7.39,7.39,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,5,0,4,7,1
8,2,0,2,1,7,1,2,0.0,9.0,7.26,7.26,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,4,0,3,7,1
8,1,1,1,1,7,1,2,6.85,9.55,7.71,7.71,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,4,0,4,7,1
10,2,0,3,1,8,1,3,5.53,9.54,7.62,7.62,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,5,0,4,7,1
6,2,0,3,1,7,1,2,5.74,9.44,7.27,7.27,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,4,0,1,7,1
6,2,0,3,1,5,0,2,0.0,9.3,7.16,7.16,0.0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,3,0,1,7,1
6,3,1,3,1,7,1,2,4.32,9.4,7.04,7.53,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3,0,1,7,1
7,2,1,3,1,6,1,2,5.73,9.4,6.59,7.3,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,4,0,1,7,1
7,2,0,3,1,7,1,2,4.22,9.42,7.42,7.42,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,4,0,1,7,1
7,2,1,4,1,9,1,2,6.31,9.34,6.99,7.57,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,1,7,1
7,2,1,3,1,8,1,2,0.0,9.39,7.06,7.59,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3,0,1,7,1
6,2,1,4,1,8,1,2,5.7,9.4,7.02,7.62,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,4,0,1,7,1
6,2,0,3,1,6,1,2,5.46,9.25,6.94,6.94,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3,0,3,7,1
6,2,0,3,1,6,0,2,4.6,9.38,7.07,7.07,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,4,0,1,7,1
7,2,1,3,1,6,1,2,4.57,9.36,6.95,7.45,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3,0,1,7,1
6,2,0,2,1,5,1,2,5.54,9.25,7.21,7.21,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3,0,1,7,1
5,2,1,4,1,7,0,2,5.58,9.29,6.66,7.39,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3,0,1,6,1
6,2,0,2,1,6,1,2,5.18,9.47,7.11,7.11,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3,0,2,7,1
5,2,0,3,1,7,1,2,0.0,9.41,7.3,7.3,0.0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,3,0,3,7,1
6,1,2,3,1,7,1,2,5.9,9.37,6.95,7.46,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3,0,1,7,1
7,2,1,3,1,7,1,2,5.46,9.42,7.04,7.57,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3,0,1,7,1
7,2,0,3,1,5,1,2,4.88,9.1,7.19,7.19,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,4,0,4,7,1
6,2,1,4,1,8,1,2,0.0,8.99,6.99,7.54,0.0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,3,0,1,7,1
5,1,0,3,1,5,0,1,4.42,9.26,6.36,7.01,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,3,7,1
6,1,1,3,1,5,0,2,0.0,9.26,6.89,6.89,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,1,7,1
7,1,1,4,1,7,0,2,4.93,8.92,6.59,7.3,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,1,7,1
5,1,0,3,1,7,0,2,0.0,9.15,7.26,7.26,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,1,5,1
5,1,0,3,1,5,0,1,3.5,8.98,6.82,6.82,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,1,7,1
5,1,0,3,1,5,0,1,0.0,9.19,6.86,6.86,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,1,7,1
4,1,0,3,1,5,0,4,0.0,9.02,6.77,6.77,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,1,7,1
4,1,0,2,1,4,0,1,0.0,8.9,6.76,6.76,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,1,7,1
4,1,0,2,1,4,0,1,0.0,9.75,6.82,6.82,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,1,7,1
4,1,0,3,1,5,0,2,0.0,9.11,6.76,6.76,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,1,7,1
7,1,0,1,1,4,0,1,5.21,8.31,6.64,6.64,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,3,7,1
6,2,0,2,1,5,1,2,0.0,8.32,7.2,7.2,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4,0,2,7,1
6,2,0,2,1,5,1,2,0.0,9.3,7.2,7.2,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4,0,1,7,1
6,1,1,3,1,6,0,1,6.34,7.7,6.27,7.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,1,7,1
6,1,1,3,1,7,0,1,5.66,7.54,6.51,7.11,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,1,7,1
6,1,1,4,1,7,0,1,5.58,7.63,6.51,7.11,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,1,7,1
5,2,1,3,1,6,0,2,5.72,7.61,6.45,7.17,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,1,7,1
5,1,1,2,1,6,0,2,5.93,7.56,6.64,7.22,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,1,6,1
6,2,0,2,1,5,1,2,0.0,8.5,6.87,6.87,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,1,7,1
6,2,1,3,1,7,1,2,0.0,7.74,6.69,7.35,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4,0,1,7,1
7,2,0,2,1,4,0,1,0.0,7.74,6.96,6.96,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,1,7,1
5,1,0,3,1,5,0,1,3.97,8.88,6.9,6.9,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,1,7,1
9,2,0,3,1,7,1,3,5.94,9.43,7.5,7.5,0.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,5,0,4,7,1
9,2,0,3,1,9,1,3,6.12,9.37,7.51,7.51,0.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,4,0,3,7,1
8,2,0,3,1,7,0,3,5.54,9.4,7.44,7.44,0.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,4,0,1,7,1
8,2,0,3,1,7,1,3,5.71,9.38,7.44,7.44,0.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,4,0,2,7,1
8,2,0,3,1,7,1,3,5.8,9.4,7.46,7.46,0.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,5,0,1,7,1
8,2,1,2,1,7,1,3,0.0,9.57,7.66,7.66,0.0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,4,0,4,7,1
9,2,1,3,1,8,1,3,5.76,9.58,7.66,7.66,0.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,5,0,4,7,1
9,2,1,3,1,8,1,3,6.12,9.52,7.57,7.88,0.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,5,0,4,7,1
8,2,1,4,1,11,1,3,5.25,9.51,7.05,7.84,0.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,5,0,1,7,1
10,2,1,2,1,7,2,3,5.99,9.64,7.62,7.62,0.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,5,0,4,7,1
7,2,1,3,1,9,1,3,5.86,9.56,6.98,7.68,0.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,4,0,1,7,1
9,2,0,3,1,8,2,3,6.12,9.54,7.85,7.85,0.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,5,0,4,7,1
8,2,0,3,1,9,1,3,5.93,9.56,7.59,7.59,0.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,4,0,3,7,1
9,2,1,3,1,9,1,3,6.65,9.52,7.64,7.88,0.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,5,0,3,7,1
8,2,0,3,1,7,1,3,5.52,9.34,7.4,7.4,0.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,4,0,1,7,1
8,2,0,2,1,7,1,3,5.72,9.61,7.59,7.59,0.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,4,0,4,7,1
9,2,1,4,1,9,1,3,5.9,9.52,7.45,7.92,0.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,5,0,4,7,1
10,2,1,2,1,7,1,3,6.88,9.75,7.74,7.74,0.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,5,0,3,7,1
8,2,1,3,1,7,1,2,0.0,9.72,7.37,7.67,0.0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,4,0,1,7,1
8,2,1,4,1,9,1,3,5.84,9.17,7.04,7.81,0.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,4,0,3,7,1
8,2,1,3,1,8,2,3,4.8,9.18,6.87,7.65,0.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,5,0,4,7,1
8,1,1,3,1,8,1,3,5.71,9.27,7.38,7.68,0.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,5,0,1,7,1
9,2,1,3,1,7,1,3,6.24,9.52,7.5,7.5,0.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,5,0,4,7,1
8,2,1,5,1,11,1,3,6.22,9.48,7.45,7.99,0.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,5,0,3,7,1
8,2,1,4,1,10,1,3,5.96,9.4,7.04,7.81,0.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,4,0,3,7,1
8,2,1,3,1,7,1,3,5.64,9.57,7.1,7.78,0.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,4,0,2,7,1
8,2,1,4,1,10,1,3,5.83,9.39,7.12,7.77,0.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,5,0,1,7,1
8,2,1,3,1,8,1,3,5.51,9.44,6.8,7.51,0.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,5,0,3,7,1
7,2,0,3,1,7,0,3,5.35,9.2,7.39,7.39,0.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,4,0,2,7,1
8,2,0,3,1,7,0,2,5.35,9.13,7.45,7.45,0.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,4,0,1,7,1
8,2,1,3,1,7,0,3,0.0,9.28,7.17,7.51,0.0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,4,0,1,7,1
6,2,0,2,1,6,1,2,5.55,8.93,7.22,7.22,0.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,4,0,3,7,1
6,1,1,1,1,5,1,2,5.21,8.27,7.17,7.17,0.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,4,0,3,7,1
6,1,1,1,1,5,1,2,5.21,8.27,7.17,7.17,0.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,4,0,3,7,1
6,2,0,2,1,6,1,2,5.55,8.75,7.22,7.22,0.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,4,0,3,7,1
8,2,0,2,1,6,1,2,4.69,8.43,7.35,7.35,0.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,4,0,2,7,1
8,2,0,2,1,6,1,2,4.69,8.43,7.35,7.35,0.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,4,0,2,7,1
8,2,0,2,1,6,1,2,5.19,8.77,7.22,7.22,0.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,4,0,2,7,1
9,2,0,2,1,6,1,2,5.98,8.97,7.36,7.36,0.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,5,0,1,7,1
9,2,0,2,1,6,1,2,5.51,8.9,7.35,7.35,0.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,5,0,1,7,1
9,2,0,2,1,6,1,2,5.89,8.96,7.53,7.53,0.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,5,0,1,7,1
8,2,0,2,1,6,1,2,5.18,8.74,7.19,7.19,0.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,4,0,1,7,1
7,2,0,2,1,6,1,2,5.46,8.08,7.25,7.25,0.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,4,0,1,7,1
6,3,0,3,1,7,0,2,0.0,9.67,6.65,7.31,0.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,4,0,1,7,1
6,2,1,3,1,6,1,2,0.0,9.23,6.65,7.34,0.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,4,0,1,7,1
6,2,1,3,1,8,1,2,0.0,9.23,6.66,7.3,0.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,4,0,1,7,1
7,2,0,3,1,6,0,2,3.81,9.49,6.41,7.29,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,1,7,1
6,2,1,3,1,7,1,2,0.0,9.09,6.61,7.31,0.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,4,0,1,7,1
6,2,1,3,1,6,1,3,0.0,9.18,6.55,7.47,0.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,4,0,1,7,1
6,2,0,3,1,6,0,2,0.0,9.41,7.19,7.19,0.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,4,0,3,7,1
7,2,1,3,1,8,1,2,0.0,9.11,6.59,7.28,0.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,4,0,3,7,1
7,2,0,3,1,6,0,2,0.0,9.1,7.17,7.17,0.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,4,0,3,7,1
7,2,0,3,1,6,0,2,0.0,9.09,7.2,7.2,0.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,4,0,3,7,1
6,2,1,3,1,6,1,2,0.0,9.05,6.42,7.25,0.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,4,0,1,7,1
6,2,1,3,1,6,0,2,3.14,9.02,6.62,7.32,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,3,7,1
7,2,1,3,1,7,0,2,2.83,8.95,6.59,7.28,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,1,7,1
7,2,0,3,1,6,0,2,0.0,8.95,7.14,7.14,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,1,7,1
7,2,0,2,1,6,1,3,4.29,8.27,7.14,7.14,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,3,7,1
7,0,2,2,1,7,1,3,4.29,8.27,7.25,7.25,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,3,7,1
8,2,0,2,1,7,1,3,4.29,8.19,7.37,7.37,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,4,7,1
7,2,0,2,1,6,1,2,2.83,8.22,7.14,7.14,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,3,7,1
7,2,0,3,1,7,1,3,0.0,9.59,7.33,7.33,0.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,4,0,3,7,1
7,2,0,2,1,5,0,2,0.0,9.69,7.02,7.02,0.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,4,0,4,7,1
7,2,1,3,1,8,1,2,0.0,9.31,6.61,7.23,0.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,4,0,1,7,1
7,2,1,4,1,8,1,2,0.0,9.38,6.74,7.58,0.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,4,0,3,7,1
7,2,1,3,1,6,1,2,0.0,9.3,7.33,7.33,0.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,4,0,3,7,1
7,2,1,3,1,7,1,2,0.0,9.02,6.73,7.45,0.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,4,0,1,7,1
7,2,1,3,1,7,1,2,0.0,9.39,6.63,7.24,0.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,4,0,1,7,1
7,2,1,4,1,8,1,2,2.83,8.97,6.74,7.58,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,1,7,1
6,2,1,3,1,7,1,2,0.0,9.0,6.86,7.43,0.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,1,7,1
7,2,1,4,1,8,1,2,0.0,9.08,6.76,7.6,0.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,4,0,1,7,1
6,2,1,3,1,7,1,2,0.0,8.98,6.86,7.41,0.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,1,7,1
7,2,1,3,1,8,1,2,0.0,9.21,6.65,7.27,0.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,1,7,1
7,2,1,3,1,6,0,2,0.0,8.96,6.49,7.19,0.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,4,0,1,7,1
6,2,1,3,1,7,1,2,0.0,9.16,6.85,7.43,0.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,1,7,1
6,2,1,3,1,7,1,2,0.0,9.17,6.87,7.41,0.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,1,7,1
10,3,1,4,1,10,2,3,0.0,9.66,7.79,8.41,6.32,0,0,0,0,0,0,0,1,0,0,1,0,0,0,5,5,3,7,1
8,2,1,4,1,8,2,3,6.25,9.41,7.48,7.84,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,3,7,1
8,2,1,4,1,8,1,3,4.29,9.31,6.91,7.73,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,1,7,1
10,2,1,2,1,8,2,3,6.56,9.34,7.88,7.88,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,4,7,1
9,2,1,4,1,9,1,3,6.05,9.26,7.42,8.03,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,4,7,1
8,2,1,4,1,9,1,3,0.0,9.31,7.25,7.86,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4,0,1,7,1
7,2,1,4,1,8,1,3,5.62,9.29,7.01,7.78,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,1,7,1
10,3,1,4,1,10,2,3,7.07,9.98,7.8,8.37,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,4,7,1
7,2,1,3,1,8,1,2,0.0,9.2,7.03,7.61,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,3,7,1
7,2,1,3,1,8,1,3,6.39,9.37,7.23,7.78,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,1,7,1
7,2,1,4,1,9,1,3,5.67,9.21,7.1,7.83,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,1,7,1
8,2,1,4,1,9,1,3,6.24,9.41,7.19,7.84,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,3,7,1
8,3,0,4,1,10,1,2,0.0,9.45,8.08,8.08,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4,0,1,7,1
8,2,1,4,1,9,1,2,5.74,9.37,7.01,7.7,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,1,7,1
8,2,1,4,1,8,1,3,6.27,9.11,7.2,7.84,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,1,7,1
7,2,0,3,1,5,0,2,0.0,9.2,7.22,7.22,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4,0,1,7,1
8,2,0,3,1,6,1,3,5.11,9.38,7.34,7.34,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,1,7,1
9,2,0,3,1,8,1,3,5.71,9.36,7.55,7.55,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,1,7,1
8,2,0,3,1,6,0,3,4.44,9.63,7.29,7.29,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,4,7,1
8,2,0,3,1,7,1,2,5.52,9.27,7.34,7.34,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,2,7,1
10,2,0,1,1,6,1,3,6.63,9.42,7.58,7.58,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,3,7,1
8,2,0,3,1,8,1,3,5.34,9.51,7.4,7.4,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,1,7,1
8,2,0,2,1,7,1,3,6.06,9.21,7.49,7.49,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,3,7,1
7,3,2,3,1,6,1,2,0.0,9.21,7.33,7.33,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4,0,1,7,1
7,2,0,3,1,8,1,3,5.33,9.15,7.45,7.45,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,1,7,1
7,2,0,3,1,7,0,3,0.0,9.2,7.43,7.43,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,3,7,1
8,2,0,3,1,7,1,3,6.02,9.21,7.37,7.37,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,3,7,1
8,2,0,3,1,7,0,2,5.0,9.09,7.34,7.34,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,3,7,1
8,2,0,3,1,7,0,2,4.95,9.12,7.31,7.31,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,3,7,1
7,2,0,3,1,7,1,2,4.97,9.02,7.32,7.32,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,3,7,1
8,2,0,3,1,7,1,2,5.23,9.22,7.44,7.44,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,3,7,1
7,2,1,3,1,7,0,3,0.0,9.17,6.89,7.59,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4,0,1,7,1
8,2,1,3,1,7,0,3,0.0,9.08,7.17,7.51,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4,0,1,7,1
8,2,0,3,1,6,0,2,0.0,9.06,7.2,7.2,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4,0,1,7,1
7,2,0,3,1,6,0,2,0.0,9.11,7.2,7.2,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4,0,1,7,1
8,2,1,3,1,8,0,2,0.0,9.06,6.8,7.49,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4,0,3,7,1
5,3,0,3,1,8,0,2,0.0,9.25,6.59,7.37,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4,0,0,7,1
8,2,1,3,1,8,1,3,0.0,9.11,6.99,7.58,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4,0,3,7,1
8,2,1,4,1,11,1,2,0.0,9.11,7.08,7.87,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,5,0,3,7,1
8,2,1,3,1,8,1,3,0.0,9.41,6.86,7.54,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,5,0,3,7,1
8,2,0,3,1,7,0,3,0.0,9.31,7.41,7.41,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4,0,3,7,1
7,3,0,3,1,7,0,2,0.0,9.23,6.77,7.47,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4,0,1,7,1
8,2,0,2,1,6,1,2,0.0,9.25,7.37,7.37,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,5,0,2,7,1
8,2,0,2,1,5,1,3,5.7,9.38,7.43,7.43,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,3,7,1
