Overall Qual,Overall Cond,Bsmt Full Bath,Full Bath,Kitchen AbvGr,Transformed Lot Area,Transformed 1st Flr SF,Transformed Gr Liv Area,MS SubClass_85,MS SubClass_180,MS Zoning_FV,Land Contour_Bnk,Neighborhood_Edwards,Neighborhood_NAmes,Neighborhood_NWAmes,Neighborhood_StoneBr,Condition 2_Artery,Condition 2_PosN,House Style_2.5Unf,Roof Style_Flat,Exterior 1st_PreCast,Exterior 1st_Stone,Exterior 2nd_PreCast,Foundation_CBlock,Central Air_Y,Sale Condition_Family,Bsmt Qual_encoded,Kitchen Qual_encoded,Fireplace Qu_encoded,Garage Cond_encoded,Paved Drive_encoded
8,5,0,2,1,8.74,7.19,7.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,4,3,2
7,5,1,2,1,8.08,7.25,7.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,4,3,2
6,5,0,3,1,9.67,6.65,7.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4,4,0,3,2
6,5,0,2,1,9.23,6.65,7.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,4,3,2
6,5,0,2,1,9.23,6.66,7.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,4,3,2
7,5,0,2,1,9.49,6.41,7.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,0,3,2
6,5,0,2,1,9.09,6.61,7.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,4,3,2
6,5,1,2,1,9.18,6.55,7.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,4,3,2
6,5,1,2,1,9.41,7.19,7.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,0,3,2
7,5,0,2,1,9.11,6.59,7.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,4,3,2
7,5,0,2,1,9.1,7.17,7.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,0,3,2
7,5,0,2,1,9.09,7.2,7.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,0,3,2
6,5,0,2,1,9.05,6.42,7.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,4,3,2
6,5,0,2,1,9.02,6.62,7.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,0,3,2
7,5,0,2,1,8.95,6.59,7.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,0,3,2
7,6,0,2,1,8.95,7.14,7.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,0,3,2
7,5,0,2,1,8.27,7.14,7.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,4,4,3,2
7,5,0,0,1,8.27,7.25,7.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,4,4,3,2
8,5,1,2,1,8.19,7.37,7.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,3,3,2
7,5,0,2,1,8.22,7.14,7.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,4,3,2
7,5,1,2,1,9.59,7.33,7.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,4,4,3,2
7,5,1,2,1,9.69,7.02,7.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,0,3,2
7,5,1,2,1,9.31,6.61,7.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,4,4,3,2
7,5,0,2,1,9.38,6.74,7.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,4,3,2
7,5,0,2,1,9.3,7.33,7.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,4,3,2
7,5,0,2,1,9.02,6.73,7.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,4,3,2
7,5,0,2,1,9.39,6.63,7.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,3,3,2
7,5,0,2,1,8.97,6.74,7.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,4,3,2
6,5,0,2,1,9.0,6.86,7.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,3,3,3,2
7,5,0,2,1,9.08,6.76,7.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,4,3,2
6,5,0,2,1,8.98,6.86,7.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,3,3,3,2
7,5,0,2,1,9.21,6.65,7.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,3,3,3,2
7,5,0,2,1,8.96,6.49,7.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,0,3,2
6,5,1,2,1,9.16,6.85,7.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,3,3,3,2
6,5,0,2,1,9.17,6.87,7.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,3,3,3,2
10,5,1,3,1,9.66,7.79,8.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,5,3,3,2
8,5,1,2,1,9.41,7.48,7.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,3,3,2
8,5,0,2,1,9.31,6.91,7.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,3,3,2
10,5,1,2,1,9.34,7.88,7.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,5,4,3,2
9,5,1,2,1,9.26,7.42,8.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,4,3,3,2
8,5,1,2,1,9.31,7.25,7.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,3,3,2
7,5,0,2,1,9.29,7.01,7.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,3,3,2
10,6,0,3,1,9.98,7.8,8.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,5,5,3,2
7,5,1,2,1,9.2,7.03,7.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,3,3,3,2
7,5,1,2,1,9.37,7.23,7.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,3,3,2
7,5,0,2,1,9.21,7.1,7.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,3,3,2
8,5,0,2,1,9.41,7.19,7.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,3,3,2
8,5,1,3,1,9.45,8.08,8.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,4,3,2
8,5,1,2,1,9.37,7.01,7.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,4,3,3,2
8,5,0,2,1,9.11,7.2,7.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,3,3,2
7,6,0,2,1,9.2,7.22,7.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,0,3,2
8,5,1,2,1,9.38,7.34,7.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,4,3,2
9,5,0,2,1,9.36,7.55,7.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,5,4,3,2
8,5,1,2,1,9.63,7.29,7.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,0,3,2
8,5,0,2,1,9.27,7.34,7.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,4,4,3,2
10,5,1,2,1,9.42,7.58,7.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,5,4,3,2
8,5,1,2,1,9.51,7.4,7.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,4,3,2
8,5,0,2,1,9.21,7.49,7.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,4,4,3,2
7,5,0,3,1,9.21,7.33,7.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,3,3,2
7,5,1,2,1,9.15,7.45,7.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,5,4,3,2
7,6,0,2,1,9.2,7.43,7.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,0,3,2
8,5,0,2,1,9.21,7.37,7.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,4,3,2
8,5,1,2,1,9.09,7.34,7.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,0,3,2
8,5,0,2,1,9.12,7.31,7.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,0,3,2
7,5,1,2,1,9.02,7.32,7.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,4,3,2
8,5,1,2,1,9.22,7.44,7.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,4,4,3,2
7,5,0,2,1,9.17,6.89,7.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,4,0,3,2
8,5,0,2,1,9.08,7.17,7.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,0,3,2
8,5,0,2,1,9.06,7.2,7.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,0,3,2
7,5,0,2,1,9.11,7.2,7.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,0,3,2
8,5,0,2,1,9.06,6.8,7.49,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,0,3,2
5,5,0,3,1,9.25,6.59,7.37,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4,4,0,3,2
8,5,0,2,1,9.11,6.99,7.58,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,4,3,2
8,5,0,2,1,9.11,7.08,7.87,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,5,4,3,2
8,5,1,2,1,9.41,6.86,7.54,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,5,4,3,2
8,5,0,2,1,9.31,7.41,7.41,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,0,3,2
7,6,0,3,1,9.23,6.77,7.47,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,0,3,2
8,5,0,2,1,9.25,7.37,7.37,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,5,4,3,2
8,5,0,2,1,9.38,7.43,7.43,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,4,3,2
6,5,0,2,1,9.27,7.06,7.8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,4,3,2
8,5,0,3,1,9.32,7.37,7.81,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,4,3,2
6,5,0,1,1,8.92,7.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,3,0,0,2
7,5,0,1,1,8.92,7.04,7.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,0,0,2
5,5,1,1,1,9.43,7.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,0,3,2
7,5,0,2,1,8.91,7.3,7.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,0,3,2
6,5,0,2,1,9.04,6.84,7.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,0,3,2
6,5,0,2,1,9.36,6.83,7.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,0,3,2
7,5,0,2,1,9.04,7.21,7.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,3,0,3,2
7,5,1,2,1,9.69,7.31,7.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,2,3,2
6,5,1,2,1,8.99,7.36,7.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,0,3,2
6,5,0,1,1,8.99,6.45,7.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,3,3,3,2
5,7,1,1,1,9.12,6.79,6.79,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4,4,0,4,2
5,5,0,2,2,9.04,7.61,7.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,3,3,2
5,5,1,1,1,8.75,6.8,6.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4,3,0,3,2
5,6,1,1,1,9.05,6.88,6.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,3,0,3,2
5,5,0,1,1,8.91,6.96,6.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,3,0,3,2
5,7,1,1,1,8.96,6.91,6.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,4,0,3,2
4,5,1,1,1,8.85,7.02,7.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,2,0,3,2
5,5,0,1,1,9.52,7.44,7.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,3,3,3,2
5,7,1,1,1,8.92,6.95,6.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,3,0,3,2
5,5,1,1,1,9.2,6.9,6.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,3,0,3,2
5,6,0,1,1,8.73,6.81,6.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,3,0,3,2
7,5,1,2,1,9.88,7.15,7.83,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,3,3,2
7,7,1,2,1,9.77,7.32,7.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,4,4,3,2
5,5,1,1,1,9.28,6.95,6.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,3,0,3,2
5,5,1,2,1,9.72,7.44,7.44,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4,3,3,3,2
6,7,1,1,1,9.45,6.96,6.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4,4,3,3,2
8,5,0,2,1,9.17,7.28,7.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,4,5,4,2
8,5,0,2,1,9.28,7.66,7.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,3,3,2
8,5,1,2,1,8.38,7.23,7.23,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,4,3,2
8,5,1,2,1,8.17,7.05,7.05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,0,3,2
8,5,1,2,1,8.24,7.36,7.36,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,0,3,2
7,5,0,2,1,8.35,7.21,7.21,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,4,4,3,2
7,5,1,2,1,8.19,7.21,7.21,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,4,4,3,2
8,5,0,2,1,8.58,7.35,7.35,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,0,3,2
7,5,1,1,1,8.36,7.12,7.12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,0,3,2
7,5,0,2,1,8.36,6.44,7.13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,0,3,2
6,5,1,2,1,7.73,6.63,7.31,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,3,3,3,2
6,5,0,2,1,8.08,6.59,7.29,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,3,2,3,2
6,5,0,2,1,7.66,6.63,7.32,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,3,3,2
6,5,0,2,1,7.66,6.65,7.36,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,0,3,2
6,5,0,2,1,7.66,6.65,7.33,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,3,3,2
7,5,0,2,1,8.54,6.31,7.01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,0,3,2
8,5,0,2,1,7.88,6.64,7.27,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,0,3,2
7,5,0,2,1,8.91,6.88,7.58,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,3,3,2
7,5,0,2,1,8.9,7.21,7.21,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,0,3,2
8,5,1,2,1,8.99,6.98,7.63,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,4,4,3,2
8,5,1,2,1,9.04,7.11,7.77,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,4,3,3,2
8,5,1,1,1,9.16,7.31,7.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,4,3,2
7,6,1,2,1,9.39,7.77,7.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4,4,3,3,2
5,7,1,1,1,9.69,7.27,7.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,3,3,2
5,8,1,2,1,9.28,7.27,7.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4,4,2,3,2
8,6,1,1,1,8.25,7.17,7.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4,4,3,3,2
6,7,0,2,1,9.17,7.0,7.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,3,3,3,2
6,8,0,2,1,9.17,7.14,7.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4,3,3,3,2
8,5,1,2,1,9.79,7.82,7.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4,4,4,3,2
5,5,0,2,2,9.85,7.22,7.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4,3,3,3,0
7,5,1,2,1,8.86,6.96,7.57,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,3,3,2
6,6,1,1,1,9.37,7.05,7.05,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,3,3,0,3,2
6,6,1,2,1,8.99,7.25,7.79,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,3,3,1,3,2
6,6,1,1,1,9.07,6.99,6.99,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4,3,0,3,2
6,5,1,1,1,9.37,7.17,7.17,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4,3,0,3,2
7,7,0,2,1,9.34,7.38,7.38,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,3,4,3,3,2
7,6,0,2,1,9.16,7.37,7.37,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4,4,3,3,2
7,6,1,2,1,9.26,7.0,7.64,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4,4,4,3,2
5,6,0,2,2,9.35,7.43,7.43,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,3,3,0,3,2
6,7,1,2,1,9.28,7.0,7.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,3,3,2,3,2
7,6,0,1,1,9.17,7.13,7.13,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,3,3,3,3,2
6,5,1,1,1,9.29,6.96,6.96,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,3,3,0,3,2
5,6,1,1,1,8.99,7.01,7.01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,3,4,0,3,2
5,5,0,2,1,9.25,7.1,7.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,3,3,2,3,2
5,7,1,1,1,9.24,6.98,6.98,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,3,3,0,3,2
5,5,1,1,1,9.16,7.2,7.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,3,3,3,3,2
5,4,0,2,2,9.27,7.46,7.46,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,3,3,0,3,2
4,5,0,2,2,9.3,7.11,7.11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,2
5,5,0,1,1,9.42,7.26,7.26,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,3,3,3,3,2
6,8,0,1,1,9.46,6.87,6.87,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,3,3,0,3,2
5,5,0,1,1,9.09,6.97,6.97,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,3,3,0,3,2
6,8,0,1,1,9.26,7.04,7.04,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,3,3,0,3,2
5,7,0,1,1,8.93,6.82,6.82,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,3,3,0,3,2
5,5,0,1,1,8.92,6.98,6.98,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,3,4,4,3,2
5,7,0,1,1,9.03,6.78,6.78,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,3,2
5,5,1,1,1,9.57,7.08,7.08,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,3,3,3,3,2
5,7,0,1,1,9.02,6.87,6.87,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,3,3,2,3,2
5,7,0,1,1,9.07,6.8,6.8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,3,3,0,3,2
7,6,0,2,1,9.08,7.09,7.09,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,3,3,3,3,2
6,5,0,2,1,9.13,6.95,6.95,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,3,3,0,3,2
6,7,0,2,1,9.14,7.17,7.17,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,4,4,0,3,2
6,7,0,2,1,9.08,6.74,7.68,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,3,3,4,3,2
6,5,0,1,1,9.34,7.23,7.23,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,3,3,3,3,2
6,7,1,1,1,10.0,7.41,7.41,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,3,4,4,3,2
6,6,0,1,1,9.59,7.27,7.27,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,3,4,4,3,2
5,6,1,1,1,8.91,7.19,7.19,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,3,4,0,3,2
4,5,0,2,2,9.19,7.11,7.11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,3,2
6,5,0,1,1,9.02,6.84,6.84,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,3,4,4,3,2
5,7,0,1,1,9.41,6.81,6.81,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,3,0,3,2
1,3,0,1,1,8.52,5.81,5.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
3,3,0,1,1,8.52,6.5,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,4,0,0,0
3,5,1,1,1,8.16,6.09,6.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,2,0,0,0
5,8,0,1,1,8.55,6.7,6.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,3,0,3,0
6,6,0,1,1,9.16,7.03,7.59,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,3,3,3,3,2
5,6,1,1,1,9.17,7.05,7.05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,3,3,0,3,2
5,5,0,2,2,9.34,6.83,7.56,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,3,3,0,2,2
5,5,1,1,1,9.16,6.88,7.23,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,3,3,4,3,2
5,7,0,1,1,9.16,6.79,7.41,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,3,4,4,3,2
5,5,0,2,2,9.07,7.35,7.35,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,3,3,0,3,2
5,6,0,2,1,9.22,7.16,7.16,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,3,3,3,3,2
6,5,1,1,1,9.17,7.13,7.13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,3,3,4,3,2
5,5,0,1,1,9.23,6.82,6.82,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,3,3,0,3,2
5,5,0,1,1,9.34,6.77,7.33,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,3,3,0,3,2
6,5,0,2,1,9.82,7.29,7.78,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,4,3,1,3,2
6,7,1,1,1,9.08,6.84,6.84,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,3,4,0,3,2
5,6,1,1,1,8.83,6.92,6.92,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,3,2,0,3,2
5,7,1,1,1,9.02,6.96,6.96,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,3,4,0,3,2
5,6,1,1,1,9.01,6.96,6.96,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,3,3,0,3,2
6,6,0,1,1,9.19,7.27,7.27,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,3,3,0,3,2
5,7,0,1,1,9.13,6.96,6.96,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,3,3,0,3,2
6,6,0,1,1,9.39,7.13,7.13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,3,3,4,3,2
5,5,0,1,1,9.12,7.04,7.04,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,3,3,4,3,2
6,6,0,1,1,9.18,7.45,7.45,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,3,3,3,3,2
