Overall Qual,Overall Cond,Bsmt Full Bath,Full Bath,Half Bath,TotRms AbvGrd,Fireplaces,Garage Cars,Sold Age,Transformed Lot Frontage,Transformed Mas Vnr Area,Transformed BsmtFin SF 1,Transformed Lot Area,Transformed 1st Flr SF,Transformed 2nd Flr SF,Transformed Gr Liv Area,Transformed Screen Porch,MS SubClass_20,MS SubClass_30,MS SubClass_60,MS SubClass_75,MS Zoning_FV,Alley_None,Lot Shape_IR2,Land Contour_HLS,Lot Config_CulDSac,Lot Config_Inside,Land Slope_Mod,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_Crawfor,Neighborhood_GrnHill,Neighborhood_NPkVill,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_Somerst,Neighborhood_StoneBr,Condition 1_Norm,Condition 1_PosN,Bldg Type_1Fam,House Style_1Story,Roof Style_Hip,Roof Matl_WdShngl,Exterior 1st_BrkFace,Exterior 1st_CemntBd,Exterior 2nd_MetalSd,Mas Vnr Type_None,Mas Vnr Type_Stone,Foundation_Slab,Central Air_N,Garage Type_BuiltIn,Sale Condition_Partial,Exter Qual_encoded,Bsmt Qual_encoded,Heating QC_encoded,Kitchen Qual_encoded,Pool QC_encoded,Bsmt Exposure_encoded,BsmtFin Type 1_encoded,Functional_encoded,Garage Finish_encoded,Fence_encoded
7,5,0,2,0,6,0,2,17,4.32,0.0,3.22,9.17,7.22,0.0,7.22,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,4,4,5,4,0,3,6,7,2,0
7,5,1,2,1,7,1,2,17,4.16,0.0,6.48,9.01,6.59,6.59,7.28,0.0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,4,4,5,4,0,3,6,7,3,0
6,5,1,1,0,3,1,2,17,3.64,5.0,6.55,8.4,6.74,0.0,6.74,0.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,4,5,4,0,3,6,7,2,0
6,5,1,1,0,3,1,2,17,3.64,5.0,6.55,8.4,6.74,0.0,6.74,0.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,4,5,4,0,4,6,7,2,0
6,5,1,1,0,3,1,2,17,3.64,5.33,6.5,8.4,6.74,0.0,6.74,0.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,4,5,4,0,3,6,7,2,0
6,5,1,1,0,4,1,2,17,3.64,5.14,6.5,8.4,6.74,0.0,6.74,0.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,4,5,4,0,4,6,7,3,0
5,7,0,1,0,4,0,0,17,4.22,0.0,0.0,9.08,6.68,0.0,6.68,0.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,3,2,4,3,0,1,1,7,0,3
5,7,2,2,2,9,0,0,17,4.22,0.0,6.99,9.08,7.15,6.83,7.7,0.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3,3,4,3,0,1,5,7,0,4
5,5,0,1,0,6,0,1,17,4.33,0.0,6.41,9.19,7.0,0.0,7.0,5.09,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,3,3,3,3,0,1,3,7,1,3
5,6,1,1,1,6,0,1,17,4.33,0.0,6.72,9.2,7.14,0.0,7.14,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,4,3,4,3,0,1,4,7,3,0
5,5,0,1,0,6,0,2,17,4.17,5.41,6.12,9.4,6.94,0.0,6.94,0.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,4,5,3,0,4,5,7,2,0
6,6,0,1,1,6,1,2,17,4.19,4.44,6.94,8.78,7.03,0.0,7.03,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3,3,3,3,0,1,4,7,1,0
5,6,1,1,0,6,1,0,17,4.16,0.0,5.67,9.54,6.9,0.0,6.9,0.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,3,3,5,3,0,1,4,7,0,0
4,5,1,2,0,6,0,2,17,4.51,0.0,6.83,9.21,7.07,0.0,7.07,0.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,4,3,3,0,3,4,7,2,3
7,5,0,2,1,7,1,2,17,4.11,4.53,0.0,8.84,6.63,6.8,7.41,0.0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,4,4,5,4,0,1,1,7,3,0
6,6,1,1,0,6,1,2,17,3.66,0.0,5.91,9.17,7.02,0.0,7.02,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,3,3,3,3,0,3,5,7,2,0
6,7,0,1,1,6,1,2,17,4.29,0.0,5.67,8.88,6.53,6.57,7.24,0.0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,3,3,3,3,0,3,5,7,3,3
4,5,1,1,1,5,0,2,17,4.11,0.0,6.93,8.86,7.03,0.0,7.03,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,3,4,5,4,0,1,6,7,3,0
5,7,0,3,1,11,2,2,17,4.82,0.0,0.0,10.76,8.25,0.0,8.25,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,3,0,3,5,0,0,0,7,1,0
10,5,2,2,1,12,3,2,17,5.75,6.68,8.64,11.06,8.45,6.86,8.64,0.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,5,5,5,5,4,4,6,7,3,0
6,5,1,1,0,5,0,2,17,3.58,4.39,6.13,8.21,6.98,0.0,6.98,0.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,5,3,0,4,6,7,2,0
4,5,0,2,0,6,0,0,17,4.19,0.0,0.0,8.71,7.05,0.0,7.05,0.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,3,0,3,2,0,0,0,7,0,0
4,5,0,2,0,6,0,0,17,4.19,0.0,0.0,8.7,7.05,0.0,7.05,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,3,0,3,3,0,0,0,7,0,0
4,4,0,2,0,8,0,0,17,4.53,5.6,4.9,9.4,7.27,0.0,7.27,0.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3,3,3,2,0,1,5,7,0,0
4,5,0,2,0,6,0,0,17,4.32,4.08,0.0,8.83,7.05,0.0,7.05,0.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,3,0,3,3,0,0,0,7,0,0
4,5,1,1,0,4,0,0,17,4.04,0.0,6.67,8.84,6.67,0.0,6.67,0.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,3,3,3,3,0,3,5,7,0,0
5,7,0,1,1,5,0,0,17,4.11,0.0,0.0,9.41,6.37,6.15,6.96,0.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,3,4,5,0,1,1,7,0,0
5,8,0,1,1,8,0,0,17,4.06,0.0,0.0,8.99,6.84,5.34,7.04,0.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,3,0,4,3,0,0,0,6,0,0
4,5,0,1,0,5,0,1,17,4.23,4.75,6.64,9.16,6.84,0.0,6.84,0.0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,3,4,3,3,0,1,3,7,2,3
5,6,0,1,0,6,0,1,17,4.26,0.0,5.87,9.37,6.65,6.07,7.09,0.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,3,3,5,3,0,1,4,7,1,0
4,6,0,2,0,7,0,1,17,4.11,0.0,0.0,9.01,6.91,6.16,7.29,5.06,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,3,3,5,3,0,1,1,7,1,0
5,7,0,1,1,8,0,1,17,4.09,0.0,0.0,9.71,6.77,6.26,7.24,5.58,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,3,3,3,3,0,1,1,7,1,0
4,6,0,1,0,6,0,1,17,4.14,0.0,0.0,8.95,7.09,0.0,7.09,0.0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,5,4,3,0,3,1,7,1,0
4,7,0,1,1,6,0,1,17,4.22,0.0,5.42,8.55,6.86,5.84,7.16,0.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,3,3,4,0,1,5,7,1,0
5,6,1,1,0,5,0,0,17,4.22,0.0,6.15,8.63,6.76,0.0,6.76,0.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,3,3,3,3,0,1,3,7,0,0
3,3,1,1,0,5,0,0,17,3.83,0.0,3.74,9.02,6.76,0.0,6.76,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,3,3,3,3,0,1,4,7,0,0
5,6,1,2,0,9,0,0,17,4.03,0.0,5.35,8.65,6.84,6.66,7.45,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3,3,5,2,0,1,3,7,0,0
6,8,0,2,0,7,0,1,17,4.07,0.0,5.06,9.41,6.7,6.51,7.3,0.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,3,3,3,2,0,1,4,7,1,0
5,8,0,2,1,8,1,1,17,4.11,0.0,5.94,9.04,6.96,6.58,7.69,0.0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,3,5,4,0,1,2,7,1,0
6,5,0,2,0,7,1,2,17,4.11,0.0,6.05,9.04,7.24,5.72,7.44,0.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,3,3,2,3,0,1,3,7,1,0
7,8,0,2,0,7,1,1,17,4.11,5.16,0.0,8.89,7.26,0.0,7.26,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,3,5,3,0,1,1,7,1,0
5,6,0,1,1,7,0,0,17,4.03,0.0,0.0,9.05,6.93,6.85,7.58,0.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,3,3,3,3,0,3,1,7,0,0
5,6,0,3,1,8,0,2,17,3.95,0.0,0.0,9.19,6.9,7.39,7.86,0.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,3,3,5,3,0,1,1,7,2,0
6,7,2,2,2,10,2,2,17,4.17,0.0,5.64,8.96,6.87,6.87,7.56,0.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,3,5,3,0,1,5,7,1,0
6,6,1,1,0,6,1,1,17,4.2,0.0,5.94,9.1,6.51,6.47,7.18,5.26,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,3,5,3,0,1,4,7,1,3
6,7,0,2,0,11,1,2,17,4.38,0.0,0.0,9.35,7.26,6.62,7.85,0.0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,3,5,2,3,0,1,1,6,3,0
6,7,0,2,0,8,0,1,17,4.16,0.0,0.0,9.65,6.73,6.73,7.43,0.0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,4,5,3,0,1,1,7,1,0
6,6,0,1,0,6,0,2,17,4.16,0.0,0.0,9.65,6.52,6.38,7.14,0.0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,4,5,3,0,1,1,7,1,0
6,5,0,1,0,4,0,1,17,3.97,0.0,5.95,8.75,6.67,0.0,6.67,0.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,3,4,3,3,0,2,3,7,1,0
8,9,1,2,0,7,1,1,17,4.01,0.0,6.01,8.94,6.68,6.57,7.32,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,4,2,5,4,0,1,5,7,1,4
6,5,0,1,0,6,0,1,17,3.95,0.0,0.0,9.26,7.06,0.0,7.4,0.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,3,3,5,3,0,1,1,2,1,0
6,3,0,1,0,7,1,2,17,4.11,0.0,0.0,9.17,6.71,6.67,7.38,0.0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,3,3,3,3,0,1,1,7,1,0
7,6,0,1,1,6,1,1,17,4.11,0.0,0.0,8.88,6.75,6.48,7.32,0.0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,4,3,3,0,1,1,7,2,3
6,7,0,1,1,6,1,1,17,4.32,0.0,5.79,9.39,6.75,6.7,7.42,0.0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,3,3,2,3,0,1,2,7,1,0
5,6,0,2,0,7,1,1,17,4.29,0.0,6.41,9.37,7.14,6.51,7.57,0.0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,3,5,4,0,1,4,5,1,0
5,4,0,1,0,6,0,1,17,4.29,0.0,0.0,9.13,6.84,6.09,7.23,4.62,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,3,3,3,0,1,1,7,1,0
6,5,0,1,0,5,1,1,17,4.38,4.49,6.22,8.96,7.0,0.0,7.0,5.4,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,3,3,2,3,0,1,3,7,3,3
8,6,0,1,1,9,2,2,17,4.62,3.71,5.35,9.18,6.89,6.79,7.54,0.0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,3,3,3,3,0,1,2,7,3,0
8,9,0,3,1,11,2,3,17,4.29,6.45,5.26,9.55,7.59,7.3,8.15,0.0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,3,5,4,0,2,3,7,1,2
7,9,0,1,1,8,2,2,17,4.11,5.75,5.83,9.66,7.04,6.71,7.58,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,3,5,4,0,1,4,7,1,0
7,9,1,2,1,8,2,2,17,4.26,0.0,6.08,9.42,7.11,6.85,7.68,0.0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,3,5,4,0,1,6,7,3,0
5,5,0,2,1,7,2,2,17,4.04,0.0,7.02,10.17,7.55,0.0,7.55,0.0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,3,3,5,3,0,1,3,7,1,3
6,7,1,1,0,7,1,2,17,4.16,4.29,6.59,9.6,7.4,0.0,7.4,0.0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,4,3,5,4,0,1,4,7,1,0
6,6,0,1,0,5,1,2,17,3.22,0.0,5.91,7.54,6.25,6.25,6.94,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3,4,3,3,0,1,6,7,1,4
6,6,1,2,1,6,1,2,17,3.22,0.0,4.41,7.58,6.58,6.73,7.35,0.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3,4,3,3,0,1,2,7,3,4
6,8,1,1,0,5,0,1,17,3.93,0.0,5.7,8.85,6.82,0.0,6.82,0.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,3,3,3,3,0,1,3,7,1,3
6,8,0,1,0,5,0,1,17,4.11,0.0,0.0,8.7,6.63,5.8,6.99,0.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,2,4,3,0,1,1,7,1,0
4,4,0,1,0,5,0,0,17,3.71,0.0,0.0,8.2,6.68,0.0,6.68,0.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,3,3,2,3,0,1,1,7,0,3
6,8,0,1,0,5,0,1,17,4.11,0.0,6.29,8.68,6.71,0.0,6.71,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,4,3,5,3,0,3,5,7,1,0
5,6,0,1,0,4,1,1,17,4.28,0.0,6.0,8.84,6.66,0.0,6.66,0.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,3,3,5,3,0,1,5,7,3,0
5,7,0,1,0,7,0,0,17,4.08,0.0,0.0,9.01,6.66,6.04,7.09,0.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,4,4,3,0,1,1,7,0,0
5,5,0,1,1,7,1,1,17,4.33,0.0,5.55,8.7,7.0,6.34,7.41,4.62,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2,4,5,3,0,2,3,4,1,3
5,7,0,1,0,5,0,1,17,4.11,0.0,0.0,8.91,6.82,0.0,6.82,0.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,3,3,3,3,0,1,1,7,2,0
5,5,0,2,0,7,0,1,17,4.33,5.09,5.8,9.11,7.05,6.69,7.58,0.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,3,0,1,5,7,3,0
1,5,0,1,0,4,0,2,17,4.39,0.0,0.0,9.59,6.6,0.0,6.6,0.0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,1,0,0,2,0,1,2,0,0,0,0,1,0
4,7,0,1,0,6,0,1,17,4.11,0.0,0.0,8.57,6.72,6.29,7.22,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,3,1,5,3,0,1,1,7,1,0
4,4,0,1,0,6,0,1,17,3.93,0.0,0.0,9.05,6.48,6.51,7.18,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,3,3,3,3,0,1,1,7,1,3
4,7,0,1,0,5,0,1,17,3.97,0.0,0.0,8.55,6.51,5.94,6.96,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,3,1,3,3,0,1,1,7,1,0
3,4,0,1,0,6,0,3,17,4.8,0.0,0.0,9.8,6.8,0.0,6.8,0.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,2,3,3,3,0,1,1,7,2,0
4,6,0,1,1,5,0,1,17,4.11,0.0,0.0,9.11,6.07,6.07,6.76,0.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,3,2,5,2,0,2,1,5,1,0
8,5,1,2,0,5,1,2,17,4.17,5.23,7.3,8.63,7.41,0.0,7.41,0.0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,5,5,5,4,0,4,6,7,3,0
8,5,1,2,0,5,1,2,17,3.81,5.23,7.3,8.25,7.41,0.0,7.41,0.0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,5,5,5,5,0,4,6,7,3,0
7,5,1,2,0,5,1,2,17,3.81,5.16,7.3,8.25,7.41,0.0,7.41,5.05,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,4,5,5,5,0,4,6,7,3,0
8,5,1,2,0,5,1,2,17,3.81,5.16,7.23,8.25,7.41,0.0,7.41,5.05,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,4,5,5,4,0,4,6,7,3,0
7,5,1,3,0,7,0,3,17,4.32,6.51,6.55,10.07,7.62,0.0,7.62,0.0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,4,5,5,4,0,2,6,7,3,0
8,5,1,2,0,7,2,3,17,3.8,5.0,7.11,9.49,7.43,0.0,7.43,0.0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,4,4,5,4,0,1,6,7,2,0
7,5,0,2,1,8,1,3,17,4.32,0.0,0.0,9.31,6.81,6.81,7.51,0.0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,4,5,4,0,2,1,7,1,0
6,6,1,1,0,6,1,1,17,4.34,0.0,6.26,9.2,7.02,0.0,7.02,0.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,3,3,3,4,3,5,7,3,4
6,6,0,2,0,6,2,2,17,4.33,0.0,6.46,9.22,7.15,0.0,7.15,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,3,3,3,3,0,1,5,7,1,3
5,4,0,2,2,8,0,2,17,4.34,0.0,0.0,9.24,6.84,6.84,7.54,0.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,3,3,0,0,0,7,1,0
4,5,1,2,0,6,1,2,17,4.32,0.0,7.23,9.21,7.43,0.0,7.43,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,3,4,4,3,0,1,5,7,1,0
5,6,2,2,0,7,2,2,17,4.53,0.0,7.13,12.01,7.39,5.12,7.49,0.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,3,5,3,0,4,5,7,3,0
7,6,1,2,0,6,1,2,17,3.76,5.83,6.8,8.32,7.31,0.0,7.31,0.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,0,3,6,7,3,0
8,6,1,2,0,10,1,2,17,4.53,0.0,7.06,9.65,7.97,0.0,7.97,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,4,4,3,4,0,3,5,7,3,0
8,5,1,2,0,8,0,3,17,4.32,5.56,6.94,9.36,7.34,0.0,7.34,0.0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,4,5,5,4,0,4,6,7,3,0
